Date,Site ID,POC,Daily Mean PM10 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
08/27/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
08/28/2020,60379033,2,28,26,Lancaster-Division Street,1,100,34.669739,-118.130511
08/29/2020,60379033,2,20,19,Lancaster-Division Street,1,100,34.669739,-118.130511
08/30/2020,60379033,2,19,18,Lancaster-Division Street,1,100,34.669739,-118.130511
08/31/2020,60379033,2,35,32,Lancaster-Division Street,1,100,34.669739,-118.130511
09/01/2020,60379033,2,30,28,Lancaster-Division Street,1,100,34.669739,-118.130511
09/02/2020,60379033,2,37,34,Lancaster-Division Street,1,100,34.669739,-118.130511
09/03/2020,60379033,2,66,56,Lancaster-Division Street,1,100,34.669739,-118.130511
09/04/2020,60379033,2,57,52,Lancaster-Division Street,1,100,34.669739,-118.130511
09/05/2020,60379033,2,40,37,Lancaster-Division Street,1,100,34.669739,-118.130511
09/06/2020,60379033,2,45,42,Lancaster-Division Street,1,100,34.669739,-118.130511
09/07/2020,60379033,2,121,84,Lancaster-Division Street,1,100,34.669739,-118.130511
09/08/2020,60379033,2,192,119,Lancaster-Division Street,1,100,34.669739,-118.130511
09/09/2020,60379033,2,38,35,Lancaster-Division Street,1,100,34.669739,-118.130511
09/10/2020,60379033,2,51,47,Lancaster-Division Street,1,100,34.669739,-118.130511
09/11/2020,60379033,2,54,50,Lancaster-Division Street,1,100,34.669739,-118.130511
09/12/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
09/13/2020,60379033,2,59,53,Lancaster-Division Street,1,100,34.669739,-118.130511
09/14/2020,60379033,2,89,68,Lancaster-Division Street,1,100,34.669739,-118.130511
09/15/2020,60379033,2,87,67,Lancaster-Division Street,1,100,34.669739,-118.130511
09/16/2020,60379033,2,64,55,Lancaster-Division Street,1,100,34.669739,-118.130511
09/17/2020,60379033,2,61,54,Lancaster-Division Street,1,100,34.669739,-118.130511
09/18/2020,60379033,2,59,53,Lancaster-Division Street,1,100,34.669739,-118.130511
09/19/2020,60379033,2,50,46,Lancaster-Division Street,1,100,34.669739,-118.130511
09/20/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
09/21/2020,60379033,2,52,48,Lancaster-Division Street,1,100,34.669739,-118.130511
09/22/2020,60379033,2,33,31,Lancaster-Division Street,1,100,34.669739,-118.130511
09/23/2020,60379033,2,70,58,Lancaster-Division Street,1,100,34.669739,-118.130511
09/24/2020,60379033,2,82,64,Lancaster-Division Street,1,100,34.669739,-118.130511
09/25/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
09/26/2020,60379033,2,62,54,Lancaster-Division Street,1,100,34.669739,-118.130511
09/27/2020,60379033,2,53,49,Lancaster-Division Street,1,100,34.669739,-118.130511
09/28/2020,60379033,2,39,36,Lancaster-Division Street,1,100,34.669739,-118.130511
09/29/2020,60379033,2,39,36,Lancaster-Division Street,1,100,34.669739,-118.130511
09/30/2020,60379033,2,53,49,Lancaster-Division Street,1,100,34.669739,-118.130511
10/01/2020,60379033,2,59,53,Lancaster-Division Street,1,100,34.669739,-118.130511
10/02/2020,60379033,2,62,54,Lancaster-Division Street,1,100,34.669739,-118.130511
10/03/2020,60379033,2,77,62,Lancaster-Division Street,1,100,34.669739,-118.130511
10/04/2020,60379033,2,64,55,Lancaster-Division Street,1,100,34.669739,-118.130511
10/05/2020,60379033,2,59,53,Lancaster-Division Street,1,100,34.669739,-118.130511
10/06/2020,60379033,2,58,52,Lancaster-Division Street,1,100,34.669739,-118.130511
10/07/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
10/08/2020,60379033,2,59,53,Lancaster-Division Street,1,100,34.669739,-118.130511
10/09/2020,60379033,2,46,43,Lancaster-Division Street,1,100,34.669739,-118.130511
10/10/2020,60379033,2,34,31,Lancaster-Division Street,1,100,34.669739,-118.130511
10/11/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
10/12/2020,60379033,2,46,43,Lancaster-Division Street,1,100,34.669739,-118.130511
10/13/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
10/14/2020,60379033,2,63,55,Lancaster-Division Street,1,100,34.669739,-118.130511
10/15/2020,60379033,2,58,52,Lancaster-Division Street,1,100,34.669739,-118.130511
10/16/2020,60379033,2,46,43,Lancaster-Division Street,1,100,34.669739,-118.130511
10/17/2020,60379033,2,39,36,Lancaster-Division Street,1,100,34.669739,-118.130511
10/18/2020,60379033,2,48,44,Lancaster-Division Street,1,100,34.669739,-118.130511
10/19/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
10/20/2020,60379033,2,62,54,Lancaster-Division Street,1,100,34.669739,-118.130511
10/21/2020,60379033,2,52,48,Lancaster-Division Street,1,100,34.669739,-118.130511
10/22/2020,60379033,2,46,43,Lancaster-Division Street,1,100,34.669739,-118.130511
10/23/2020,60379033,2,46,43,Lancaster-Division Street,1,100,34.669739,-118.130511
10/24/2020,60379033,2,38,35,Lancaster-Division Street,1,100,34.669739,-118.130511
10/25/2020,60379033,2,45,42,Lancaster-Division Street,1,100,34.669739,-118.130511
10/26/2020,60379033,2,91,69,Lancaster-Division Street,1,100,34.669739,-118.130511
10/27/2020,60379033,2,40,37,Lancaster-Division Street,1,100,34.669739,-118.130511
10/28/2020,60379033,2,38,35,Lancaster-Division Street,1,100,34.669739,-118.130511
10/29/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
10/30/2020,60379033,2,44,41,Lancaster-Division Street,1,100,34.669739,-118.130511
10/31/2020,60379033,2,39,36,Lancaster-Division Street,1,100,34.669739,-118.130511
11/01/2020,60379033,2,40,37,Lancaster-Division Street,1,100,34.669739,-118.130511
11/02/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
11/03/2020,60379033,2,45,42,Lancaster-Division Street,1,100,34.669739,-118.130511
11/04/2020,60379033,2,71,59,Lancaster-Division Street,1,100,34.669739,-118.130511
11/05/2020,60379033,2,64,55,Lancaster-Division Street,1,100,34.669739,-118.130511
11/06/2020,60379033,2,73,60,Lancaster-Division Street,1,100,34.669739,-118.130511
11/07/2020,60379033,2,15,14,Lancaster-Division Street,1,100,34.669739,-118.130511
11/08/2020,60379033,2,10,9,Lancaster-Division Street,1,100,34.669739,-118.130511
11/09/2020,60379033,2,13,12,Lancaster-Division Street,1,100,34.669739,-118.130511
11/10/2020,60379033,2,22,20,Lancaster-Division Street,1,100,34.669739,-118.130511
11/11/2020,60379033,2,25,23,Lancaster-Division Street,1,100,34.669739,-118.130511
11/12/2020,60379033,2,33,31,Lancaster-Division Street,1,100,34.669739,-118.130511
11/13/2020,60379033,2,35,32,Lancaster-Division Street,1,100,34.669739,-118.130511
11/14/2020,60379033,2,28,26,Lancaster-Division Street,1,100,34.669739,-118.130511
11/15/2020,60379033,2,25,23,Lancaster-Division Street,1,100,34.669739,-118.130511
11/16/2020,60379033,2,34,31,Lancaster-Division Street,1,100,34.669739,-118.130511
11/17/2020,60379033,2,26,24,Lancaster-Division Street,1,100,34.669739,-118.130511
11/18/2020,60379033,2,14,13,Lancaster-Division Street,1,100,34.669739,-118.130511
11/19/2020,60379033,2,15,14,Lancaster-Division Street,1,100,34.669739,-118.130511
11/20/2020,60379033,2,37,34,Lancaster-Division Street,1,100,34.669739,-118.130511
11/21/2020,60379033,2,32,30,Lancaster-Division Street,1,100,34.669739,-118.130511
11/22/2020,60379033,2,25,23,Lancaster-Division Street,1,100,34.669739,-118.130511
11/23/2020,60379033,2,18,17,Lancaster-Division Street,1,100,34.669739,-118.130511
11/24/2020,60379033,2,32,30,Lancaster-Division Street,1,100,34.669739,-118.130511
11/25/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
11/26/2020,60379033,2,28,26,Lancaster-Division Street,1,100,34.669739,-118.130511
11/27/2020,60379033,2,19,18,Lancaster-Division Street,1,100,34.669739,-118.130511
11/28/2020,60379033,2,30,28,Lancaster-Division Street,1,100,34.669739,-118.130511
11/29/2020,60379033,2,40,37,Lancaster-Division Street,1,100,34.669739,-118.130511
11/30/2020,60379033,2,36,33,Lancaster-Division Street,1,100,34.669739,-118.130511
12/01/2020,60379033,2,38,35,Lancaster-Division Street,1,100,34.669739,-118.130511
12/02/2020,60379033,2,32,30,Lancaster-Division Street,1,100,34.669739,-118.130511
12/03/2020,60379033,2,30,28,Lancaster-Division Street,1,100,34.669739,-118.130511
12/04/2020,60379033,2,41,38,Lancaster-Division Street,1,100,34.669739,-118.130511
12/05/2020,60379033,2,42,39,Lancaster-Division Street,1,100,34.669739,-118.130511
12/06/2020,60379033,2,47,44,Lancaster-Division Street,1,100,34.669739,-118.130511
12/07/2020,60379033,2,45,42,Lancaster-Division Street,1,100,34.669739,-118.130511
12/08/2020,60379033,2,36,33,Lancaster-Division Street,1,100,34.669739,-118.130511
12/09/2020,60379033,2,53,49,Lancaster-Division Street,1,100,34.669739,-118.130511
12/10/2020,60379033,2,48,44,Lancaster-Division Street,1,100,34.669739,-118.130511
12/11/2020,60379033,2,25,23,Lancaster-Division Street,1,100,34.669739,-118.130511
12/12/2020,60379033,2,34,31,Lancaster-Division Street,1,100,34.669739,-118.130511
12/13/2020,60379033,2,27,25,Lancaster-Division Street,1,100,34.669739,-118.130511
12/14/2020,60379033,2,15,14,Lancaster-Division Street,1,100,34.669739,-118.130511
12/15/2020,60379033,2,27,25,Lancaster-Division Street,1,100,34.669739,-118.130511
12/16/2020,60379033,2,37,34,Lancaster-Division Street,1,100,34.669739,-118.130511
12/17/2020,60379033,2,29,27,Lancaster-Division Street,1,100,34.669739,-118.130511
12/18/2020,60379033,2,24,22,Lancaster-Division Street,1,100,34.669739,-118.130511
12/19/2020,60379033,2,30,28,Lancaster-Division Street,1,100,34.669739,-118.130511
12/20/2020,60379033,2,34,31,Lancaster-Division Street,1,100,34.669739,-118.130511
12/21/2020,60379033,2,49,45,Lancaster-Division Street,1,100,34.669739,-118.130511
12/22/2020,60379033,2,27,25,Lancaster-Division Street,1,100,34.669739,-118.130511
12/23/2020,60379033,2,32,30,Lancaster-Division Street,1,100,34.669739,-118.130511
12/24/2020,60379033,2,30,28,Lancaster-Division Street,1,100,34.669739,-118.130511
12/25/2020,60379033,2,23,21,Lancaster-Division Street,1,100,34.669739,-118.130511
12/26/2020,60379033,2,12,11,Lancaster-Division Street,1,100,34.669739,-118.130511
12/27/2020,60379033,2,15,14,Lancaster-Division Street,1,100,34.669739,-118.130511
12/28/2020,60379033,2,9,8,Lancaster-Division Street,1,100,34.669739,-118.130511
12/29/2020,60379033,2,16,15,Lancaster-Division Street,1,100,34.669739,-118.130511
12/30/2020,60379033,2,19,18,Lancaster-Division Street,1,100,34.669739,-118.130511
12/31/2020,60379033,2,15,14,Lancaster-Division Street,1,100,34.669739,-118.130511
01/04/2020,60590007,1,37,34,Anaheim,1,100,33.83062,-117.93845
01/10/2020,60590007,1,21,19,Anaheim,1,100,33.83062,-117.93845
01/16/2020,60590007,1,35,32,Anaheim,1,100,33.83062,-117.93845
01/22/2020,60590007,1,20,19,Anaheim,1,100,33.83062,-117.93845
01/28/2020,60590007,1,37,34,Anaheim,1,100,33.83062,-117.93845
02/03/2020,60590007,1,42,39,Anaheim,1,100,33.83062,-117.93845
02/09/2020,60590007,1,12,11,Anaheim,1,100,33.83062,-117.93845
02/15/2020,60590007,1,29,27,Anaheim,1,100,33.83062,-117.93845
02/21/2020,60590007,1,27,25,Anaheim,1,100,33.83062,-117.93845
02/28/2020,60590007,1,24,22,Anaheim,1,100,33.83062,-117.93845
03/04/2020,60590007,1,28,26,Anaheim,1,100,33.83062,-117.93845
03/16/2020,60590007,1,9,8,Anaheim,1,100,33.83062,-117.93845
03/22/2020,60590007,1,5,5,Anaheim,1,100,33.83062,-117.93845
07/02/2020,60590007,1,17,16,Anaheim,1,100,33.83062,-117.93845
07/08/2020,60590007,1,26,24,Anaheim,1,100,33.83062,-117.93845
07/14/2020,60590007,1,22,20,Anaheim,1,100,33.83062,-117.93845
07/20/2020,60590007,1,16,15,Anaheim,1,100,33.83062,-117.93845
07/26/2020,60590007,1,19,18,Anaheim,1,100,33.83062,-117.93845
08/01/2020,60590007,1,25,23,Anaheim,1,100,33.83062,-117.93845
08/07/2020,60590007,1,20,19,Anaheim,1,100,33.83062,-117.93845
08/13/2020,60590007,1,26,24,Anaheim,1,100,33.83062,-117.93845
08/19/2020,60590007,1,27,25,Anaheim,1,100,33.83062,-117.93845
08/25/2020,60590007,1,19,18,Anaheim,1,100,33.83062,-117.93845
08/31/2020,60590007,1,18,17,Anaheim,1,100,33.83062,-117.93845
09/06/2020,60590007,1,44,41,Anaheim,1,100,33.83062,-117.93845
09/12/2020,60590007,1,74,60,Anaheim,1,100,33.83062,-117.93845
09/18/2020,60590007,1,43,40,Anaheim,1,100,33.83062,-117.93845
09/24/2020,60590007,1,21,19,Anaheim,1,100,33.83062,-117.93845
09/30/2020,60590007,1,48,44,Anaheim,1,100,33.83062,-117.93845
10/06/2020,60590007,1,57,52,Anaheim,1,100,33.83062,-117.93845
10/12/2020,60590007,1,37,34,Anaheim,1,100,33.83062,-117.93845
10/18/2020,60590007,1,27,25,Anaheim,1,100,33.83062,-117.93845
10/24/2020,60590007,1,18,17,Anaheim,1,100,33.83062,-117.93845
10/30/2020,60590007,1,54,50,Anaheim,1,100,33.83062,-117.93845
11/05/2020,60590007,1,68,57,Anaheim,1,100,33.83062,-117.93845
11/11/2020,60590007,1,24,22,Anaheim,1,100,33.83062,-117.93845
11/17/2020,60590007,1,34,31,Anaheim,1,100,33.83062,-117.93845
11/23/2020,60590007,1,24,22,Anaheim,1,100,33.83062,-117.93845
11/29/2020,60590007,1,35,32,Anaheim,1,100,33.83062,-117.93845
12/05/2020,60590007,1,43,40,Anaheim,1,100,33.83062,-117.93845
12/11/2020,60590007,1,35,32,Anaheim,1,100,33.83062,-117.93845
12/17/2020,60590007,1,30,28,Anaheim,1,100,33.83062,-117.93845
12/23/2020,60590007,1,56,51,Anaheim,1,100,33.83062,-117.93845
12/29/2020,60590007,1,15,14,Anaheim,1,100,33.83062,-117.93845
01/01/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
01/02/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
01/03/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
01/04/2020,60590007,3,37,34,Anaheim,1,100,33.83062,-117.93845
01/05/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
01/06/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
01/07/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
01/08/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
01/09/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
01/10/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
01/11/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
01/12/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
01/13/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
01/14/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
01/15/2020,60590007,3,51,47,Anaheim,1,100,33.83062,-117.93845
01/16/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
01/17/2020,60590007,3,10,9,Anaheim,1,100,33.83062,-117.93845
01/18/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
01/19/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
01/20/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
01/21/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
01/22/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
01/23/2020,60590007,3,33,31,Anaheim,1,100,33.83062,-117.93845
01/24/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
01/25/2020,60590007,3,37,34,Anaheim,1,100,33.83062,-117.93845
01/27/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
01/28/2020,60590007,3,34,31,Anaheim,1,100,33.83062,-117.93845
01/29/2020,60590007,3,34,31,Anaheim,1,100,33.83062,-117.93845
01/30/2020,60590007,3,39,36,Anaheim,1,100,33.83062,-117.93845
01/31/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
02/01/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
02/02/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
02/03/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
02/04/2020,60590007,3,39,36,Anaheim,1,100,33.83062,-117.93845
02/05/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
02/06/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
02/07/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
02/08/2020,60590007,3,35,32,Anaheim,1,100,33.83062,-117.93845
02/09/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
02/10/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
02/11/2020,60590007,3,37,34,Anaheim,1,100,33.83062,-117.93845
02/12/2020,60590007,3,37,34,Anaheim,1,100,33.83062,-117.93845
02/13/2020,60590007,3,42,39,Anaheim,1,100,33.83062,-117.93845
02/14/2020,60590007,3,41,38,Anaheim,1,100,33.83062,-117.93845
02/15/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
02/16/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
02/17/2020,60590007,3,33,31,Anaheim,1,100,33.83062,-117.93845
02/18/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
02/19/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
02/20/2020,60590007,3,40,37,Anaheim,1,100,33.83062,-117.93845
02/21/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
02/22/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
02/23/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
02/24/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
02/25/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
02/26/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
02/27/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
02/28/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
02/29/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
03/01/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
03/02/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
03/03/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
03/04/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
03/07/2020,60590007,3,4,4,Anaheim,1,100,33.83062,-117.93845
03/08/2020,60590007,3,5,5,Anaheim,1,100,33.83062,-117.93845
03/09/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
03/10/2020,60590007,3,3,3,Anaheim,1,100,33.83062,-117.93845
03/11/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
03/12/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
03/13/2020,60590007,3,3,3,Anaheim,1,100,33.83062,-117.93845
03/14/2020,60590007,3,5,5,Anaheim,1,100,33.83062,-117.93845
03/15/2020,60590007,3,5,5,Anaheim,1,100,33.83062,-117.93845
03/16/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
03/17/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
03/18/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
03/19/2020,60590007,3,6,6,Anaheim,1,100,33.83062,-117.93845
03/20/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
03/21/2020,60590007,3,6,6,Anaheim,1,100,33.83062,-117.93845
03/22/2020,60590007,3,4,4,Anaheim,1,100,33.83062,-117.93845
03/23/2020,60590007,3,5,5,Anaheim,1,100,33.83062,-117.93845
03/24/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
03/25/2020,60590007,3,5,5,Anaheim,1,100,33.83062,-117.93845
03/26/2020,60590007,3,8,7,Anaheim,1,100,33.83062,-117.93845
03/27/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
03/28/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
03/29/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
03/30/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
03/31/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
04/01/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
04/02/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
04/03/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
04/04/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
04/05/2020,60590007,3,6,6,Anaheim,1,100,33.83062,-117.93845
04/06/2020,60590007,3,0,0,Anaheim,1,100,33.83062,-117.93845
04/07/2020,60590007,3,4,4,Anaheim,1,100,33.83062,-117.93845
04/08/2020,60590007,3,4,4,Anaheim,1,100,33.83062,-117.93845
04/09/2020,60590007,3,2,2,Anaheim,1,100,33.83062,-117.93845
