Date,Site ID,POC,Daily Mean PM10 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
04/15/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
04/16/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
04/17/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
04/18/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
04/19/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
04/20/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
04/21/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
04/22/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
04/23/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
04/24/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
04/25/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
04/26/2020,60590007,3,10,9,Anaheim,1,100,33.83062,-117.93845
04/27/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
04/28/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
04/29/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
04/30/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
05/01/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
05/02/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
05/03/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
05/04/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
05/05/2020,60590007,3,34,31,Anaheim,1,100,33.83062,-117.93845
05/06/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
05/07/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
05/08/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
05/09/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
05/10/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
05/11/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
05/12/2020,60590007,3,10,9,Anaheim,1,100,33.83062,-117.93845
05/13/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
05/14/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
05/15/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
05/16/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
05/17/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
05/18/2020,60590007,3,3,3,Anaheim,1,100,33.83062,-117.93845
05/19/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
05/20/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
05/21/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
05/22/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
05/23/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
05/24/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
05/25/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
05/26/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
05/27/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
05/28/2020,60590007,3,8,7,Anaheim,1,100,33.83062,-117.93845
05/29/2020,60590007,3,2,2,Anaheim,1,100,33.83062,-117.93845
05/30/2020,60590007,3,8,7,Anaheim,1,100,33.83062,-117.93845
05/31/2020,60590007,3,10,9,Anaheim,1,100,33.83062,-117.93845
06/01/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
06/02/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
06/04/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
06/05/2020,60590007,3,9,8,Anaheim,1,100,33.83062,-117.93845
06/06/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
06/07/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
06/08/2020,60590007,3,39,36,Anaheim,1,100,33.83062,-117.93845
06/09/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
06/10/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
06/11/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
06/12/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
06/13/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
06/14/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
06/15/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
06/16/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
06/17/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
06/18/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
06/19/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
06/20/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
06/21/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
06/22/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
06/23/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
06/24/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
06/25/2020,60590007,3,8,7,Anaheim,1,100,33.83062,-117.93845
06/26/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
06/27/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
06/28/2020,60590007,3,1,1,Anaheim,1,100,33.83062,-117.93845
06/29/2020,60590007,3,6,6,Anaheim,1,100,33.83062,-117.93845
06/30/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
07/01/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
07/02/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
07/03/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
07/04/2020,60590007,3,67,57,Anaheim,1,100,33.83062,-117.93845
07/05/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
07/06/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
07/07/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
07/08/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
07/09/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
07/10/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
07/11/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
07/12/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
07/13/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
07/14/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
07/15/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
07/16/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
07/17/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
07/18/2020,60590007,3,9,8,Anaheim,1,100,33.83062,-117.93845
07/19/2020,60590007,3,11,10,Anaheim,1,100,33.83062,-117.93845
07/20/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
07/21/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
07/22/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
07/23/2020,60590007,3,7,6,Anaheim,1,100,33.83062,-117.93845
07/24/2020,60590007,3,8,7,Anaheim,1,100,33.83062,-117.93845
07/25/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
07/26/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
07/27/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
07/28/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
07/29/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
07/30/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
07/31/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
08/01/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
08/02/2020,60590007,3,12,11,Anaheim,1,100,33.83062,-117.93845
08/03/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
08/04/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
08/05/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
08/06/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
08/07/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
08/08/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
08/09/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
08/10/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
08/11/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
08/12/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
08/13/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
08/14/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
08/15/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
08/16/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
08/17/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
08/18/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
08/19/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
08/20/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
08/21/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
08/22/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
08/23/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
08/24/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
08/25/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
08/26/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
08/27/2020,60590007,3,33,31,Anaheim,1,100,33.83062,-117.93845
08/28/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
08/29/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
08/30/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
08/31/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
09/01/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
09/02/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
09/03/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
09/04/2020,60590007,3,35,32,Anaheim,1,100,33.83062,-117.93845
09/05/2020,60590007,3,43,40,Anaheim,1,100,33.83062,-117.93845
09/06/2020,60590007,3,40,37,Anaheim,1,100,33.83062,-117.93845
09/07/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
09/08/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
09/09/2020,60590007,3,41,38,Anaheim,1,100,33.83062,-117.93845
09/10/2020,60590007,3,51,47,Anaheim,1,100,33.83062,-117.93845
09/11/2020,60590007,3,69,58,Anaheim,1,100,33.83062,-117.93845
09/12/2020,60590007,3,76,61,Anaheim,1,100,33.83062,-117.93845
09/13/2020,60590007,3,65,56,Anaheim,1,100,33.83062,-117.93845
09/14/2020,60590007,3,81,64,Anaheim,1,100,33.83062,-117.93845
09/15/2020,60590007,3,76,61,Anaheim,1,100,33.83062,-117.93845
09/16/2020,60590007,3,56,51,Anaheim,1,100,33.83062,-117.93845
09/17/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
09/18/2020,60590007,3,39,36,Anaheim,1,100,33.83062,-117.93845
09/19/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
09/20/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
09/21/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
09/22/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
09/23/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
09/24/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
09/25/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
09/26/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
09/27/2020,60590007,3,19,18,Anaheim,1,100,33.83062,-117.93845
09/28/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
09/29/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
09/30/2020,60590007,3,42,39,Anaheim,1,100,33.83062,-117.93845
10/01/2020,60590007,3,42,39,Anaheim,1,100,33.83062,-117.93845
10/02/2020,60590007,3,46,43,Anaheim,1,100,33.83062,-117.93845
10/03/2020,60590007,3,43,40,Anaheim,1,100,33.83062,-117.93845
10/04/2020,60590007,3,58,52,Anaheim,1,100,33.83062,-117.93845
10/05/2020,60590007,3,68,57,Anaheim,1,100,33.83062,-117.93845
10/06/2020,60590007,3,59,53,Anaheim,1,100,33.83062,-117.93845
10/07/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
10/08/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
10/09/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
10/10/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
10/11/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
10/12/2020,60590007,3,33,31,Anaheim,1,100,33.83062,-117.93845
10/13/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
10/14/2020,60590007,3,39,36,Anaheim,1,100,33.83062,-117.93845
10/15/2020,60590007,3,41,38,Anaheim,1,100,33.83062,-117.93845
10/16/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
10/17/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
10/18/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
10/19/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
10/20/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
10/21/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
10/22/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
10/23/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
10/24/2020,60590007,3,17,16,Anaheim,1,100,33.83062,-117.93845
10/25/2020,60590007,3,10,9,Anaheim,1,100,33.83062,-117.93845
10/26/2020,60590007,3,295,171,Anaheim,1,100,33.83062,-117.93845
10/27/2020,60590007,3,120,83,Anaheim,1,100,33.83062,-117.93845
10/28/2020,60590007,3,78,62,Anaheim,1,100,33.83062,-117.93845
10/29/2020,60590007,3,63,55,Anaheim,1,100,33.83062,-117.93845
10/30/2020,60590007,3,56,51,Anaheim,1,100,33.83062,-117.93845
10/31/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
11/01/2020,60590007,3,37,34,Anaheim,1,100,33.83062,-117.93845
11/02/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
11/03/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
11/04/2020,60590007,3,50,46,Anaheim,1,100,33.83062,-117.93845
11/05/2020,60590007,3,65,56,Anaheim,1,100,33.83062,-117.93845
11/06/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
11/07/2020,60590007,3,13,12,Anaheim,1,100,33.83062,-117.93845
11/08/2020,60590007,3,23,21,Anaheim,1,100,33.83062,-117.93845
11/09/2020,60590007,3,18,17,Anaheim,1,100,33.83062,-117.93845
11/10/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
11/11/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
11/12/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
11/13/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
11/14/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
11/15/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
11/16/2020,60590007,3,27,25,Anaheim,1,100,33.83062,-117.93845
11/17/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
11/18/2020,60590007,3,16,15,Anaheim,1,100,33.83062,-117.93845
11/19/2020,60590007,3,25,23,Anaheim,1,100,33.83062,-117.93845
11/20/2020,60590007,3,41,38,Anaheim,1,100,33.83062,-117.93845
11/21/2020,60590007,3,49,45,Anaheim,1,100,33.83062,-117.93845
11/22/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
11/23/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
11/24/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
11/25/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
11/26/2020,60590007,3,73,60,Anaheim,1,100,33.83062,-117.93845
11/27/2020,60590007,3,49,45,Anaheim,1,100,33.83062,-117.93845
11/28/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
11/29/2020,60590007,3,31,29,Anaheim,1,100,33.83062,-117.93845
11/30/2020,60590007,3,49,45,Anaheim,1,100,33.83062,-117.93845
12/01/2020,60590007,3,46,43,Anaheim,1,100,33.83062,-117.93845
12/02/2020,60590007,3,72,59,Anaheim,1,100,33.83062,-117.93845
12/03/2020,60590007,3,75,61,Anaheim,1,100,33.83062,-117.93845
12/04/2020,60590007,3,35,32,Anaheim,1,100,33.83062,-117.93845
12/05/2020,60590007,3,43,40,Anaheim,1,100,33.83062,-117.93845
12/06/2020,60590007,3,46,43,Anaheim,1,100,33.83062,-117.93845
12/07/2020,60590007,3,59,53,Anaheim,1,100,33.83062,-117.93845
12/08/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
12/09/2020,60590007,3,34,31,Anaheim,1,100,33.83062,-117.93845
12/10/2020,60590007,3,33,31,Anaheim,1,100,33.83062,-117.93845
12/11/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
12/12/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
12/13/2020,60590007,3,38,35,Anaheim,1,100,33.83062,-117.93845
12/14/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
12/15/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
12/16/2020,60590007,3,28,26,Anaheim,1,100,33.83062,-117.93845
12/17/2020,60590007,3,29,27,Anaheim,1,100,33.83062,-117.93845
12/18/2020,60590007,3,26,24,Anaheim,1,100,33.83062,-117.93845
12/19/2020,60590007,3,22,20,Anaheim,1,100,33.83062,-117.93845
12/20/2020,60590007,3,30,28,Anaheim,1,100,33.83062,-117.93845
12/21/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
12/22/2020,60590007,3,32,30,Anaheim,1,100,33.83062,-117.93845
12/23/2020,60590007,3,57,52,Anaheim,1,100,33.83062,-117.93845
12/24/2020,60590007,3,36,33,Anaheim,1,100,33.83062,-117.93845
12/25/2020,60590007,3,21,19,Anaheim,1,100,33.83062,-117.93845
12/26/2020,60590007,3,24,22,Anaheim,1,100,33.83062,-117.93845
12/27/2020,60590007,3,14,13,Anaheim,1,100,33.83062,-117.93845
12/28/2020,60590007,3,3,3,Anaheim,1,100,33.83062,-117.93845
12/29/2020,60590007,3,15,14,Anaheim,1,100,33.83062,-117.93845
12/30/2020,60590007,3,20,19,Anaheim,1,100,33.83062,-117.93845
12/31/2020,60590007,3,34,31,Anaheim,1,100,33.83062,-117.93845
01/04/2020,60592022,1,14,13,Mission Viejo,1,100,33.63003,-117.67593
01/10/2020,60592022,1,11,10,Mission Viejo,1,100,33.63003,-117.67593
01/16/2020,60592022,1,22,20,Mission Viejo,1,100,33.63003,-117.67593
01/22/2020,60592022,1,9,8,Mission Viejo,1,100,33.63003,-117.67593
01/28/2020,60592022,1,15,14,Mission Viejo,1,100,33.63003,-117.67593
02/03/2020,60592022,1,22,20,Mission Viejo,1,100,33.63003,-117.67593
02/09/2020,60592022,1,8,7,Mission Viejo,1,100,33.63003,-117.67593
02/15/2020,60592022,1,19,18,Mission Viejo,1,100,33.63003,-117.67593
02/21/2020,60592022,1,14,13,Mission Viejo,1,100,33.63003,-117.67593
02/27/2020,60592022,1,12,11,Mission Viejo,1,100,33.63003,-117.67593
03/04/2020,60592022,1,20,19,Mission Viejo,1,100,33.63003,-117.67593
03/10/2020,60592022,1,3,3,Mission Viejo,1,100,33.63003,-117.67593
03/16/2020,60592022,1,7,6,Mission Viejo,1,100,33.63003,-117.67593
03/22/2020,60592022,1,3,3,Mission Viejo,1,100,33.63003,-117.67593
07/02/2020,60592022,1,11,10,Mission Viejo,1,100,33.63003,-117.67593
07/08/2020,60592022,1,24,22,Mission Viejo,1,100,33.63003,-117.67593
07/14/2020,60592022,1,19,18,Mission Viejo,1,100,33.63003,-117.67593
07/20/2020,60592022,1,13,12,Mission Viejo,1,100,33.63003,-117.67593
07/26/2020,60592022,1,17,16,Mission Viejo,1,100,33.63003,-117.67593
08/01/2020,60592022,1,17,16,Mission Viejo,1,100,33.63003,-117.67593
08/07/2020,60592022,1,13,12,Mission Viejo,1,100,33.63003,-117.67593
08/13/2020,60592022,1,18,17,Mission Viejo,1,100,33.63003,-117.67593
08/19/2020,60592022,1,20,19,Mission Viejo,1,100,33.63003,-117.67593
08/25/2020,60592022,1,18,17,Mission Viejo,1,100,33.63003,-117.67593
08/31/2020,60592022,1,13,12,Mission Viejo,1,100,33.63003,-117.67593
09/06/2020,60592022,1,25,23,Mission Viejo,1,100,33.63003,-117.67593
09/12/2020,60592022,1,56,51,Mission Viejo,1,100,33.63003,-117.67593
09/18/2020,60592022,1,32,30,Mission Viejo,1,100,33.63003,-117.67593
09/24/2020,60592022,1,18,17,Mission Viejo,1,100,33.63003,-117.67593
09/30/2020,60592022,1,26,24,Mission Viejo,1,100,33.63003,-117.67593
10/06/2020,60592022,1,53,49,Mission Viejo,1,100,33.63003,-117.67593
10/12/2020,60592022,1,24,22,Mission Viejo,1,100,33.63003,-117.67593
10/18/2020,60592022,1,22,20,Mission Viejo,1,100,33.63003,-117.67593
10/24/2020,60592022,1,13,12,Mission Viejo,1,100,33.63003,-117.67593
10/30/2020,60592022,1,26,24,Mission Viejo,1,100,33.63003,-117.67593
11/05/2020,60592022,1,26,24,Mission Viejo,1,100,33.63003,-117.67593
11/11/2020,60592022,1,12,11,Mission Viejo,1,100,33.63003,-117.67593
11/17/2020,60592022,1,13,12,Mission Viejo,1,100,33.63003,-117.67593
11/23/2020,60592022,1,15,14,Mission Viejo,1,100,33.63003,-117.67593
11/29/2020,60592022,1,17,16,Mission Viejo,1,100,33.63003,-117.67593
12/05/2020,60592022,1,16,15,Mission Viejo,1,100,33.63003,-117.67593
12/11/2020,60592022,1,17,16,Mission Viejo,1,100,33.63003,-117.67593
12/17/2020,60592022,1,11,10,Mission Viejo,1,100,33.63003,-117.67593
12/23/2020,60592022,1,22,20,Mission Viejo,1,100,33.63003,-117.67593
12/29/2020,60592022,1,4,4,Mission Viejo,1,100,33.63003,-117.67593
